time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-08-11T22:49:38.146Z,32.742,-100.664,7.4951,2.0,ml,16.0,49.0,0.1,0.1,tx,tx2024ptej,2024-08-12T12:57:10.898Z,"14 km NE of Hermleigh, Texas",earthquake,0.7592907207504956,1.1169980969015296,0.1,24.0,reviewed,tx,tx
2024-08-12T13:18:22.450Z,35.0971667,-119.0488333,1.11,1.32,ml,32.0,63.0,0.04799,0.22,ci,ci40698663,2024-08-12T13:24:36.897Z,"20 km NNW of Grapevine, CA",earthquake,0.25,1.25,0.198,29.0,automatic,ci,ci
2024-08-12T13:18:02.470Z,19.3743324279785,-155.147994995117,2.22000002861023,1.71,ml,33.0,142.0,0.02074,0.25999999,hv,hv74396211,2024-08-12T13:20:40.170Z,"10 km S of Fern Forest, Hawaii",earthquake,0.87,0.540000021,0.28,8.0,automatic,hv,hv
2024-08-12T00:30:42.439Z,38.704,-97.6086,7.998,2.5,mb_lg,21.0,90.0,0.711,0.48,us,us6000njjb,2024-08-12T13:13:57.067Z,"2 km N of Assaria, Kansas",earthquake,3.21,7.044,0.066,59.0,reviewed,us,us
2024-08-12T13:37:08.560Z,38.33,-122.71,10.02,1.35,md,4.0,231.0,0.01132,0.0,nc,nc75047642,2024-08-12T13:38:47.935Z,"0 km W of Cotati, CA",earthquake,1.9,1.59000003,0.09,4.0,automatic,nc,nc
2024-08-12T13:34:11.211Z,38.7739,-118.6223,0.0,3.2,ml,23.0,72.03999999999999,0.49,0.4806,nn,nn00882234,2024-08-12T13:36:26.013Z,"18 km NE of Walker Lake, Nevada",earthquake,,2.9,0.17,13.0,reviewed,nn,nn
2024-08-12T13:30:30.700Z,38.81,-122.84,14.32,0.86,md,10.0,230.0,0.008463,0.09,nc,nc75047632,2024-08-12T13:32:09.042Z,"8 km NW of The Geysers, CA",earthquake,2.26,9.06999969,0.18,12.0,automatic,nc,nc
2024-08-12T13:38:48.620Z,35.944,-117.6818333,5.08,2.23,ml,27.0,69.0,0.02582,0.14,ci,ci40698679,2024-08-12T13:45:48.127Z,"20 km E of Little Lake, CA",earthquake,0.17,0.45,0.172,25.0,automatic,ci,ci
2024-08-12T13:38:09.060Z,38.79,-122.77,3.46,0.95,md,19.0,75.0,0.01081,0.02,nc,nc75047652,2024-08-12T13:39:43.043Z,"2 km NNW of The Geysers, CA",earthquake,0.3,0.670000017,0.22,18.0,automatic,nc,nc
2024-08-12T13:37:32.090Z,38.49,-122.68,0.94,1.46,md,10.0,203.0,0.1017,0.12,nc,nc75047647,2024-08-12T13:39:07.956Z,"5 km NE of Santa Rosa, CA",earthquake,0.69,11.0799999,0.22,8.0,automatic,nc,nc
2024-08-12T13:37:20.441Z,61.5073,-146.9897,31.8,1.2,ml,,,,1.04,ak,ak024acbvp1o,2024-08-12T13:39:26.940Z,"48 km SE of Glacier View, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-08-12T13:22:41.300Z,17.964,-66.6938333333333,7.13,2.4,md,11.0,156.0,0.1084,0.11,pr,pr71457343,2024-08-12T13:46:28.890Z,"4 km SE of Tallaboa, Puerto Rico",earthquake,0.29,0.33,0.206570127035572,7.0,reviewed,pr,pr
2024-08-12T13:54:06.978Z,61.6688,-150.7998,63.2,1.5,ml,,,,0.56,ak,ak024acbzb6h,2024-08-12T13:55:52.059Z,"20 km NW of Susitna, Alaska",earthquake,,1.7,,,automatic,ak,ak
2024-08-12T14:07:54.940Z,38.82,-122.8,2.5,1.09,md,31.0,35.0,0.005668,0.02,nc,nc75047672,2024-08-12T14:09:33.518Z,"6 km NNW of The Geysers, CA",earthquake,0.19,0.340000004,0.15,30.0,automatic,nc,nc
2024-08-12T14:04:45.340Z,38.82,-122.79,2.74,1.41,md,28.0,43.0,0.00803,0.04,nc,nc75047667,2024-08-12T14:08:06.420Z,"5 km NNW of The Geysers, CA",earthquake,0.22,0.400000006,0.18,31.0,automatic,nc,nc
2024-08-12T14:00:56.590Z,59.8274,-152.9975,93.2,1.1,ml,,,,0.39,ak,ak024acc99y3,2024-08-12T14:02:38.304Z,"62 km E of Pedro Bay, Alaska",earthquake,,1.1,,,automatic,ak,ak
2024-08-12T13:59:06.660Z,19.3896675109863,-155.417327880859,6.82000017166138,1.93,ml,50.0,34.0,0.04154,0.170000002,hv,hv74396241,2024-08-12T14:01:43.040Z,"20 km WSW of Volcano, Hawaii",earthquake,0.27,0.649999976,0.17,7.0,automatic,hv,hv
2024-08-12T03:01:28.570Z,33.469,-116.4013333,13.24,0.57,ml,23.0,90.0,0.1311,0.14,ci,ci37679836,2024-08-12T14:14:25.944Z,"23 km SSW of La Quinta, CA",earthquake,0.29,0.7,0.182,9.0,reviewed,ci,ci
2024-08-12T14:24:38.569Z,63.2521,-150.585,99.3,1.6,ml,,,,0.42,ak,ak024accedqo,2024-08-12T14:28:07.987Z,"65 km ESE of Denali National Park, Alaska",earthquake,,1.0,,,automatic,ak,ak
2024-08-12T14:18:33.070Z,38.45,-122.66,8.3,1.21,md,7.0,204.0,0.06173,0.01,nc,nc75047677,2024-08-12T14:20:08.116Z,"4 km E of Santa Rosa, CA",earthquake,0.56,2.73000002,0.2,5.0,automatic,nc,nc
2024-08-12T13:25:00.926Z,40.056,24.2032,10.0,4.5,mb,19.0,120.0,1.776,0.99,us,us6000njla,2024-08-12T14:33:34.015Z,"19 km ESE of Sárti, Greece",earthquake,7.06,1.941,0.205,7.0,reviewed,us,us
2024-08-12T14:33:47.757Z,63.2788,-151.1275,0.0,1.3,ml,,,,0.5,ak,ak024accgbw8,2024-08-12T14:36:37.307Z,"41 km SE of Denali National Park, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-08-12T14:48:47.861Z,62.3096,-149.1969,35.2,1.3,ml,,,,0.84,ak,ak024accjjme,2024-08-12T14:51:28.750Z,"37 km ENE of Susitna North, Alaska",earthquake,,4.2,,,automatic,ak,ak
2024-08-12T14:43:28.029Z,62.116,-149.17,34.2,1.5,ml,,,,0.46,ak,ak024accifil,2024-08-12T14:45:55.590Z,"35 km E of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-08-12T15:07:49.350Z,35.6451683,-117.5611649,8.66,1.98,ml,26.0,55.0,0.08211,0.11,ci,ci40698791,2024-08-12T15:10:10.540Z,"11 km ENE of Ridgecrest, CA",earthquake,0.26,0.86,0.238,26.0,automatic,ci,ci
2024-08-12T15:05:57.560Z,34.2750015,-116.947998,5.06,1.52,ml,53.0,57.0,0.02588,0.18,ci,ci40698775,2024-08-12T15:08:21.531Z,"5 km NW of Big Bear Lake, CA",earthquake,0.27,0.5,0.206,14.0,automatic,ci,ci
2024-08-12T15:10:16.550Z,37.98,-122.25,4.74,2.43,md,7.0,214.0,0.1668,0.18,nc,nc75047697,2024-08-12T15:11:52.646Z,"4 km ESE of El Sobrante, CA",earthquake,15.84,16.8799992,,1.0,automatic,nc,nc
2024-08-11T22:19:36.100Z,36.45133333,-98.805,7.0,1.27,ml,30.0,67.0,0.003599293696,0.18,ok,ok2024ptdj,2024-08-12T15:20:01.519Z,"16 km SSE of Waynoka, Oklahoma",earthquake,,0.4,0.26,11.0,reviewed,ok,ok
2024-08-12T15:35:56.270Z,38.8,-122.82,3.7,0.26,md,7.0,84.0,0.01131,0.03,nc,nc75047727,2024-08-12T15:37:33.644Z,"6 km NW of The Geysers, CA",earthquake,1.0,1.73000002,0.05,8.0,automatic,nc,nc
2024-08-12T15:35:34.200Z,35.0774994,-119.133667,-1.54,1.42,ml,17.0,54.0,0.2405,0.22,ci,ci40698847,2024-08-12T15:37:36.630Z,"24 km NW of Grapevine, CA",earthquake,0.42,0.87,0.34,7.0,automatic,ci,ci
2024-08-12T15:31:38.540Z,38.8,-122.81,2.73,1.47,md,32.0,72.0,0.01106,0.03,nc,nc75047722,2024-08-12T15:35:02.600Z,"5 km WNW of The Geysers, CA",earthquake,0.21,0.360000014,0.16,31.0,automatic,nc,nc
2024-08-12T15:29:16.060Z,35.079,-119.1415,12.46,1.7,ml,40.0,51.0,0.05152,0.24,ci,ci40698839,2024-08-12T15:35:55.681Z,"24 km E of Maricopa, CA",earthquake,0.26,0.66,0.228,27.0,automatic,ci,ci
2024-08-12T13:39:55.456Z,40.1579,24.1618,14.084,4.3,mb,40.0,115.0,1.811,0.43,us,us6000njlf,2024-08-12T15:38:18.040Z,"13 km SSW of Karyes, Greece",earthquake,8.42,5.4,0.106,25.0,reviewed,us,us
2024-08-12T16:21:58.900Z,37.74,-122.07,14.55,1.94,md,34.0,56.0,0.002591,0.14,nc,nc75047742,2024-08-12T16:23:38.600Z,"5 km NNE of Castro Valley, CA",earthquake,0.29,0.709999979,0.15,28.0,automatic,nc,nc
2024-08-12T16:13:49.120Z,19.1828327178955,-155.501831054688,32.3499984741211,1.86000001,md,39.0,92.0,0.04641,0.129999995,hv,hv74396376,2024-08-12T16:15:30.410Z,"3 km SW of Pāhala, Hawaii",earthquake,0.61,0.769999981,0.00999999978,3.0,automatic,hv,hv
2024-08-12T16:12:36.526Z,61.5112,-150.9662,71.3,1.9,ml,,,,0.31,ak,ak024acdio78,2024-08-12T16:14:51.591Z,"24 km W of Susitna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-08-12T15:57:46.140Z,35.0861667,-119.1405,9.9,1.74,ml,39.0,84.0,0.05403,0.26,ci,ci40698855,2024-08-12T16:04:18.857Z,"24 km E of Maricopa, CA",earthquake,0.34,0.58,0.188,27.0,automatic,ci,ci
2024-08-12T14:33:59.422Z,-27.8871,-66.7293,156.738,4.7,mb,55.0,43.0,3.26,0.62,us,us6000njlj,2024-08-12T16:03:42.040Z,"44 km ESE of Londres, Argentina",earthquake,8.48,6.224,0.11,25.0,reviewed,us,us
2024-08-12T16:42:53.890Z,35.9659996,-117.6579971,2.32,2.34,ml,28.0,94.0,0.01909,0.13,ci,ci40698919,2024-08-12T16:45:24.186Z,"23 km E of Little Lake, CA",earthquake,0.26,0.3,0.315,25.0,automatic,ci,ci
2024-08-12T16:47:01.731Z,62.2285,-150.0244,11.8,1.2,ml,,,,0.45,ak,ak024acdq3kt,2024-08-12T16:48:50.247Z,"11 km SSE of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T16:46:41.670Z,19.267333984375,-155.373992919922,29.1700000762939,1.97000003,md,40.0,132.0,0.03706,0.180000007,hv,hv74396401,2024-08-12T16:48:12.480Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.57,0.709999979,0.330000013,10.0,automatic,hv,hv
2024-08-12T07:53:33.240Z,42.0596666666667,-111.451166666667,3.48,2.04,ml,23.0,97.0,0.1909,0.19,uu,uu80078261,2024-08-12T16:54:23.280Z,"7 km SW of Saint Charles, Idaho",earthquake,0.54,0.65,0.15842201377899,6.0,reviewed,uu,uu
2024-08-12T17:11:56.050Z,19.2049999237061,-155.376007080078,31.1599998474121,1.94000006,md,47.0,161.0,0.03818,0.109999999,hv,hv74396431,2024-08-12T17:13:44.570Z,"10 km E of Pāhala, Hawaii",earthquake,0.48,0.620000005,0.189999998,14.0,automatic,hv,hv
2024-08-12T17:10:53.360Z,33.965168,-116.5588303,6.28,1.16,ml,32.0,83.0,0.1041,0.2,ci,ci40698967,2024-08-12T17:13:09.354Z,"5 km W of Desert Hot Springs, CA",earthquake,0.35,1.2,0.279,7.0,automatic,ci,ci
2024-08-11T21:12:25.260Z,44.68,-110.0405,12.57,1.98,ml,15.0,94.0,0.09915,0.17,uu,uu80078156,2024-08-12T17:08:03.870Z,"36 km S of Silver Gate, Montana",earthquake,0.47,0.68,0.169573160177469,2.0,reviewed,uu,uu
2024-08-12T17:20:48.702Z,60.0277,-152.0505,49.0,1.4,ml,,,,0.14,ak,ak024ace5uh2,2024-08-12T17:22:07.609Z,"19 km WNW of Happy Valley, Alaska",earthquake,,3.2,,,automatic,ak,ak
2024-08-12T17:02:03.580Z,35.34483333,-97.96833333,7.28,1.15,ml,32.0,76.0,0.06208781625,0.21,ok,ok2024puok,2024-08-12T17:26:42.534Z,"4 km NNW of Minco, Oklahoma",earthquake,,0.5,0.25,16.0,reviewed,ok,ok
2024-08-12T17:45:59.340Z,32.6381683,-115.7235031,6.72,1.27,ml,23.0,113.0,0.01139,0.22,ci,ci40699007,2024-08-12T17:48:06.585Z,"15 km WNW of Progreso, B.C., MX",earthquake,0.44,0.62,0.356,6.0,automatic,ci,ci
2024-08-12T17:45:19.850Z,38.83,-122.82,1.59,0.82,md,13.0,55.0,0.01074,0.01,nc,nc75047762,2024-08-12T17:46:58.984Z,"8 km NNW of The Geysers, CA",earthquake,0.32,0.75,0.19,16.0,automatic,nc,nc
2024-08-12T17:23:46.286Z,31.63,-104.499,8.0225,1.5,ml,21.0,69.0,0.0,0.2,tx,tx2024pupd,2024-08-12T17:43:52.540Z,"61 km S of Whites City, New Mexico",earthquake,0.7612301874193045,0.5126714024716542,0.2,19.0,reviewed,tx,tx
2024-08-11T18:29:39.110Z,46.9166666666667,-112.814833333333,6.04,1.49,ml,12.0,73.0,0.1155,0.1,mb,mb90059173,2024-08-12T17:41:38.180Z,"10 km WSW of Lincoln, Montana",earthquake,0.41,2.34,0.143023738339796,10.0,reviewed,mb,mb
2024-08-12T17:48:22.665Z,35.62298584,-97.78053284,5.0,1.94,ml,8.0,194.3309288,0.2570571601,0.7664996469,ok,ok2024pupy,2024-08-12T17:55:36.141Z,"3 km SW of Piedmont, Oklahoma",earthquake,9.379374392,,0.29,7.0,automatic,ok,ok
2024-08-12T17:57:20.360Z,60.3516,-151.818,60.4,1.8,ml,,,,0.61,ak,ak024acedps4,2024-08-12T17:59:01.661Z,"27 km WNW of Clam Gulch, Alaska",earthquake,,0.8,,,automatic,ak,ak
2024-08-12T17:55:24.120Z,38.84,-122.84,1.73,0.82,md,15.0,100.0,0.004397,0.03,nc,nc75047772,2024-08-12T17:57:03.865Z,"10 km NW of The Geysers, CA",earthquake,0.27,0.419999987,0.37,15.0,automatic,nc,nc
2024-08-12T17:36:13.490Z,17.899,-66.7993333333333,13.58,2.36,md,14.0,195.0,0.1206,0.21,pr,pr71457368,2024-08-12T18:16:15.640Z,"10 km SSE of Indios, Puerto Rico",earthquake,0.78,0.49,0.0147805677615214,3.0,reviewed,pr,pr
2024-08-12T17:11:57.880Z,29.119,-97.774,5.3223,2.3,ml,13.0,69.0,0.1,0.1,tx,tx2024puot,2024-08-12T18:12:19.752Z,"16 km S of Nixon, Texas",earthquake,1.107431484436191,1.6959609667018496,0.2,25.0,reviewed,tx,tx
2024-08-12T00:42:28.120Z,43.5108333333333,-111.151666666667,8.93,1.31,ml,9.0,107.0,0.1434,0.14,mb,mb90059198,2024-08-12T18:13:57.210Z,"10 km SSW of Victor, Idaho",earthquake,0.62,1.49,0.203102161068897,11.0,reviewed,mb,mb
2024-08-12T18:38:44.660Z,38.79,-122.77,3.12,0.75,md,11.0,102.0,0.01497,0.02,nc,nc75047802,2024-08-12T18:40:24.076Z,"2 km NNW of The Geysers, CA",earthquake,0.38,1.03999996,0.29,11.0,automatic,nc,nc
2024-08-12T18:37:08.810Z,19.4858341217041,-155.511505126953,-0.839999973773956,1.84,ml,17.0,79.0,0.0679,0.330000013,hv,hv74396526,2024-08-12T18:39:44.440Z,"29 km W of Volcano, Hawaii",earthquake,0.61,1.11000001,0.27,3.0,automatic,hv,hv
2024-08-12T18:33:33.219Z,63.5675,-150.8857,0.0,1.4,ml,,,,1.03,ak,ak024aceu16x,2024-08-12T18:35:59.690Z,"41 km E of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-08-12T18:28:59.060Z,35.0711667,-119.1508333,11.48,1.58,ml,23.0,175.0,0.0564,0.16,ci,ci40699079,2024-08-12T18:35:21.016Z,"23 km E of Maricopa, CA",earthquake,0.46,0.62,0.199,28.0,automatic,ci,ci
2024-08-12T18:24:38.794Z,61.8985,-150.0051,50.2,1.4,ml,,,,0.33,ak,ak024aces46f,2024-08-12T18:26:51.015Z,"16 km N of Willow, Alaska",earthquake,,1.3,,,automatic,ak,ak
2024-08-12T18:45:18.800Z,34.8648338,-117.8051682,9.07,1.61,ml,13.0,79.0,0.1132,0.14,ci,ci40699111,2024-08-12T18:47:36.366Z,"12 km ESE of Edwards Air Force Base, CA",earthquake,0.45,1.44,0.248,4.0,automatic,ci,ci
2024-08-12T18:44:03.673Z,35.46482849,-97.9053421,9.863428116,1.52,ml,10.0,103.9082642,0.07482532412,0.9112767086,ok,ok2024purt,2024-08-12T18:52:43.162Z,"8 km SSE of El Reno, Oklahoma",earthquake,6.605241057,5.52696209,0.31,5.0,automatic,ok,ok
2024-08-12T18:53:53.984Z,62.2298,-148.784,26.8,2.6,ml,,,,0.48,ak,ak024aceyd39,2024-08-12T18:55:11.162Z,"50 km N of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-08-12T18:53:12.990Z,35.0571671,-119.1598358,8.03,1.69,ml,20.0,119.0,0.06239,0.22,ci,ci40699127,2024-08-12T18:55:24.413Z,"22 km E of Maricopa, CA",earthquake,0.53,1.61,0.291,28.0,automatic,ci,ci
2024-08-12T18:48:48.620Z,34.6321667,-117.083,-1.13,1.35,ml,37.0,52.0,0.2138,0.23,ci,ci40699119,2024-08-12T18:55:17.152Z,"17 km NNE of Apple Valley, CA",earthquake,0.3,1.18,0.11,29.0,automatic,ci,ci
2024-08-12T19:10:38.610Z,34.1134987,-117.3241653,17.01,1.44,ml,41.0,55.0,0.127,0.19,ci,ci40699183,2024-08-12T19:12:41.067Z,"3 km WSW of San Bernardino, CA",earthquake,0.27,0.6,0.314,8.0,automatic,ci,ci
2024-08-12T18:57:51.640Z,38.78,-122.84,6.84,0.45,md,10.0,208.0,0.02379,0.11,nc,nc75047812,2024-08-12T18:59:31.227Z,"7 km WNW of The Geysers, CA",earthquake,2.08,3.54999995,0.2,10.0,automatic,nc,nc
2024-08-12T18:47:05.687Z,43.142,146.8461,68.07,4.5,mb,54.0,135.0,2.948,0.55,us,us6000njnt,2024-08-12T19:10:46.040Z,"73 km S of Shikotan, Russia",earthquake,4.44,7.382,0.076,51.0,reviewed,us,us
2024-08-12T18:39:42.460Z,51.936,173.4884,10.0,3.7,ml,18.0,288.0,0.879,0.44,us,us6000njnw,2024-08-12T19:14:54.040Z,"103 km SSE of Attu Station, Alaska",earthquake,4.0,1.999,0.128,14.0,reviewed,us,us
2024-08-12T19:23:19.181Z,61.8586,-150.5966,57.2,1.3,ml,,,,0.24,ak,ak024acfdajy,2024-08-12T19:25:17.059Z,"31 km WNW of Willow, Alaska",earthquake,,2.2,,,automatic,ak,ak
2024-08-12T19:20:24.700Z,34.0843315,-118.1845016,12.12,4.37,mw,107.0,30.0,0.02894,0.27,ci,ci40699207,2024-08-12T19:25:22.280Z,"4 km SSE of Highland Park, CA",earthquake,0.31,0.65,,4.0,reviewed,ci,ci
2024-08-12T18:49:27.609Z,29.118,-97.758,7.4463,2.3,ml,13.0,89.0,0.1,0.1,tx,tx2024purz,2024-08-12T19:17:40.197Z,"16 km S of Nixon, Texas",earthquake,0.6978558199279637,1.6141252093488905,0.2,18.0,reviewed,tx,tx
2024-08-12T19:33:45.730Z,61.7107,-149.8084,36.3,2.1,ml,,,,0.42,ak,ak024acffhrh,2024-08-12T19:35:17.601Z,"8 km N of Houston, Alaska",earthquake,,2.6,,,automatic,ak,ak
2024-08-12T19:30:11.850Z,19.3864994049072,-155.126831054688,1.99000000953674,1.71,ml,14.0,131.0,0.0021,0.129999995,hv,hv74396586,2024-08-12T19:32:49.740Z,"8 km S of Fern Forest, Hawaii",earthquake,0.85,0.25,0.31,3.0,automatic,hv,hv
2024-08-12T19:12:12.545Z,-5.495,128.7465,326.354,4.9,mb,72.0,30.0,4.33,0.48,us,us6000njny,2024-08-12T19:31:20.040Z,"208 km SSE of Ambon, Indonesia",earthquake,7.11,6.817,0.049,131.0,reviewed,us,us
2024-08-12T19:40:20.039Z,64.9837,-147.4364,5.9,1.2,ml,,,,0.94,ak,ak024acfgxly,2024-08-12T19:43:03.553Z,"9 km ENE of Fox, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T19:38:24.620Z,38.79,-122.78,1.99,0.72,md,7.0,139.0,0.005727,0.01,nc,nc75047837,2024-08-12T19:40:03.457Z,"3 km NW of The Geysers, CA",earthquake,0.43,0.889999986,0.38,9.0,automatic,nc,nc
2024-08-12T15:43:23.699Z,29.109,-97.76,4.3701,2.0,ml,13.0,52.0,0.1,0.1,tx,tx2024pulw,2024-08-12T19:38:57.301Z,"17 km S of Nixon, Texas",earthquake,0.8766327692519563,2.434282160784662,0.1,16.0,reviewed,tx,tx
2024-08-12T19:46:12.560Z,31.7428333,-116.0146667,17.96,2.7,ml,8.0,65.0,0.2673,0.11,ci,ci40699239,2024-08-12T19:53:09.944Z,"52 km E of Maneadero, B.C., MX",earthquake,0.31,1.02,0.238,25.0,automatic,ci,ci
2024-08-12T19:45:50.782Z,61.5658,-146.2703,3.5,1.7,ml,,,,0.86,ak,ak024acfi2qu,2024-08-12T19:48:04.393Z,"48 km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-08-12T20:08:50.370Z,38.8,-122.78,3.57,0.52,md,12.0,79.0,0.009182,0.01,nc,nc75047857,2024-08-12T20:10:31.162Z,"3 km NNW of The Geysers, CA",earthquake,0.41,0.879999995,0.26,14.0,automatic,nc,nc
2024-08-12T20:07:29.209Z,38.5088,-118.2712,9.7,2.8,ml,17.0,104.41,0.316,0.2685,nn,nn00882272,2024-08-12T20:10:25.873Z,"19 km NW of Mina, Nevada",earthquake,,1.2,0.25,8.0,automatic,nn,nn
2024-08-12T20:07:08.140Z,38.84,-122.8,1.38,1.07,md,12.0,61.0,0.009927,0.02,nc,nc75047847,2024-08-12T20:08:42.619Z,"7 km WNW of Cobb, CA",earthquake,0.27,0.50999999,0.23,15.0,automatic,nc,nc
2024-08-12T20:05:19.734Z,60.4108,-147.7632,15.1,1.6,ml,,,,0.76,ak,ak024acfuvb9,2024-08-12T20:07:15.431Z,"40 km NNE of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-08-12T19:35:55.929Z,29.095,-97.723,7.6904,2.3,ml,16.0,54.0,0.1,0.1,tx,tx2024putm,2024-08-12T19:56:12.407Z,"19 km SSE of Nixon, Texas",earthquake,0.9036766030415456,1.3455797510778733,0.1,24.0,reviewed,tx,tx
2024-08-12T19:22:43.320Z,34.0853333,-118.1838333,10.46,2.05,ml,22.0,69.0,0.02979,0.16,ci,ci40699215,2024-08-12T20:02:47.222Z,"4 km SSE of Highland Park, CA",earthquake,0.3,0.54,0.161,19.0,reviewed,ci,ci
2024-08-12T20:19:47.520Z,38.84,-122.8,2.15,0.8,md,15.0,69.0,0.006718,0.01,nc,nc75047862,2024-08-12T20:21:22.677Z,"7 km WNW of Cobb, CA",earthquake,0.24,0.730000019,0.16,15.0,automatic,nc,nc
2024-08-12T20:15:42.670Z,33.8595,-117.5105,0.91,1.23,ml,39.0,50.0,0.06879,0.22,ci,ci40699295,2024-08-12T20:22:10.189Z,"2 km SSE of Home Gardens, CA",earthquake,0.24,0.33,0.241,34.0,automatic,ci,ci
2024-08-12T20:12:47.510Z,34.0898333,-118.1893333,10.03,2.17,ml,85.0,29.0,0.02763,0.25,ci,ci40699287,2024-08-12T20:23:58.870Z,"4 km SSE of Highland Park, CA",earthquake,0.17,0.3,0.216,23.0,automatic,ci,ci
2024-08-12T19:55:34.460Z,52.0047,173.9294,10.0,4.5,mb,66.0,206.0,0.733,0.77,us,us6000njpf,2024-08-12T20:13:10.040Z,"106 km SSE of Attu Station, Alaska",earthquake,13.3,1.941,0.062,75.0,reviewed,us,us
2024-08-12T20:31:57.470Z,34.0811653,-118.1868362,10.26,1.6,ml,27.0,95.0,0.05279,0.1,ci,ci40699311,2024-08-12T20:34:21.359Z,"4 km SSE of Highland Park, CA",earthquake,0.34,0.62,0.337,24.0,automatic,ci,ci
